STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-25,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-26,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-27,0,83,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-28,,83,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-29,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-30,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-31,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-01,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-02,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-03,,82,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-04,,83,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-05,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-06,,83,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-07,,83,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-08,,81,90,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-09,,84,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-10,,88,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-11,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-12,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-13,,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-14,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-15,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-16,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-17,,83,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-18,,87,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-19,,84,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-20,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-21,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-22,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-23,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-24,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-25,,85,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-26,,82,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-27,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-28,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-29,0.51,81,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-30,0,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-31,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-01,,84,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-02,,85,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-03,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-04,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-05,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-06,,82,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-07,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-08,,81,89,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-09,,84,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-10,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-11,,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-12,0,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-13,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-14,,84,,68
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-15,,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-16,,85,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-17,,81,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-18,0,84,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-19,,85,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-20,0,82,90,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-21,,81,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-22,0,85,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-23,,85,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-26,,87,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-01,0.24,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-07,0,83,92,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-09,0,83,91,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-12,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-13,,84,94,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-14,,83,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-15,,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-17,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-18,,78,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-19,,82,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-20,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-21,,84,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-22,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-23,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-24,,88,94,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-25,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-26,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-27,,84,93,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-28,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-29,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-30,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-31,,88,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-01,,83,92,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-02,3.43,80,,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-03,3.46,82,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-04,0,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-05,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-06,0.47,80,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-07,0,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-08,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-09,,83,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-10,0.31,76,,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-11,0,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-12,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-13,,83,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-14,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-15,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-16,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-17,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-18,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-19,,87,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-20,1.3,78,82,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-21,0.12,83,87,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-22,0,83,89,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-23,,83,,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-24,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-25,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-26,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-27,,84,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-28,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-29,,84,91,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-30,,78,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-01,,80,88,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-02,,83,89,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-03,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-04,,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-05,0.04,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-06,0,83,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-07,,84,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-08,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-09,,84,,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-10,,81,91,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-11,,84,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-12,,85,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-13,,81,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-14,2.64,79,86,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-15,0,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-16,0.02,84,90,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-17,0,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-18,,83,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-19,0.16,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-20,0.47,79,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-21,0,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-23,,82,86,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-24,0.63,79,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-25,2.01,80,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-26,0,77,80,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-27,0.87,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-28,0,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-29,0.39,78,83,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-30,1.54,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-31,0,82,87,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-01,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-02,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-03,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-04,,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-05,0.04,80,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-06,0.2,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-07,0,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-08,0.02,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-09,0,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-10,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-11,0,81,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-12,0.04,78,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-13,1.81,80,85,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-18,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-19,,81,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-20,,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-21,1.34,81,86,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-22,0,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-23,0,81,87,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-24,0,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-25,,82,,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-26,0.12,80,85,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-27,0,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-28,0.16,80,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-29,0,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-30,0.83,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-01,0.24,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-02,0.35,75,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-03,1.38,79,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-04,0.08,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-05,0,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-06,0.12,79,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-07,0,77,82,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-08,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-09,0.28,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-10,1.3,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-11,0.2,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-12,0,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-13,0.02,76,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-14,0,77,80,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-15,5.04,75,77,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-16,1.38,78,82,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-17,0,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-18,0,79,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-19,0,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-20,0,80,83,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-21,,79,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-22,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-23,,79,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-24,,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-25,,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-26,,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-27,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-28,,78,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-29,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-30,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-31,,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-01,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-02,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-03,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-04,,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-05,,77,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-06,0.01,75,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-07,0,77,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-08,,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-09,,76,82,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-10,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-11,,79,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-12,,79,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-13,,79,85,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-14,,78,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-15,,78,82,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-16,,78,83,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-17,,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-18,0.01,77,81,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-19,0.08,76,79,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-20,0,76,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-21,,76,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-22,0.01,74,77,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-23,0.24,77,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-24,0,77,81,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-26,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-27,0.02,77,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-28,0,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-29,0,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-30,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-31,,78,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-01,,80,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-02,,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-03,,79,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-04,,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-05,,78,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-07,0.02,76,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-08,0.12,79,83,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-09,0,78,85,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-10,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-11,,81,85,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-12,0,79,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-13,0,79,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-14,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-15,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-16,,77,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-17,0.2,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-18,0,78,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-21,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-22,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-23,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-24,,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-25,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-26,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-27,,80,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-28,0,77,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-29,,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-30,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-01,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-02,,80,86,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-03,,78,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-04,,80,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-05,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-06,,82,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-07,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-08,0.39,75,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-10,1.73,81,,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-11,0,80,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-12,0,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-13,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-14,,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-15,0,81,86,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-16,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-17,,79,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-18,0.04,78,86,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-19,0,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-20,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-21,,83,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-22,,75,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-23,0,79,86,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-24,,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-25,,78,87,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-26,,77,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-27,,78,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-28,,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-29,0.2,77,84,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-30,0,77,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-31,0,79,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-01,0,81,87,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-02,0,80,87,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-03,,80,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-04,,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-05,,82,88,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-07,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-08,,81,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-09,,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-10,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-11,,83,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-12,0,80,89,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-13,,83,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-14,,82,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-15,,81,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-16,0,83,89,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-17,0,81,90,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-18,0,80,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-19,,81,,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-20,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-21,,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-22,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-23,,84,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-25,,84,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-26,,86,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-27,0,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-28,0,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-29,,83,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-11-30,,84,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-01,,83,88,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-02,,78,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-03,,82,,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-04,,83,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-13,,80,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-14,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-15,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-17,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-19,,85,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-20,,80,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-21,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-23,,81,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-24,,80,,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-25,,82,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-26,,87,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-27,,82,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-28,,81,,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-29,,81,,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-30,0.39,81,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-12-31,,85,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-01,0,81,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-02,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-03,,81,,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-04,,82,90,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-05,,83,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-06,0,80,,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-07,,84,90,
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-08,0,80,94,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1992-01-09,,83,,72
